Date,ID,Tank_no,Treatment,Measurement,Value
08/11/2022 19:20:00,2A_pH,2A,OA,pH,7.9
08/11/2022 19:20:00,1A_Tem,1A,AMB,Temp,30.5
08/11/2022 19:20:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 19:20:00,2E_Tem,2E,AMB,Temp,30.5
08/11/2022 19:20:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 19:30:00,2C_Tem,2C,OA,Temp,30.5
08/11/2022 19:30:00,2C_pH,2C,OA,pH,7.94
08/11/2022 19:30:00,1B_Tem,1B,OA,Temp,30.5
08/11/2022 19:30:00,1B_pH,1B,OA,pH,7.9
08/11/2022 19:30:00,2B_Tem,2B,OA,Temp,30.5
08/11/2022 19:30:00,2B_pH,2B,OA,pH,7.9
08/11/2022 19:30:00,1D_Tem,1D,OA,Temp,30.6
08/11/2022 19:30:00,1D_pH,1D,OA,pH,7.83
08/11/2022 19:30:00,2D_Tem,2D,AMB,Temp,30.5
08/11/2022 19:30:00,2D_pH,2D,AMB,pH,7.722
08/11/2022 19:30:00,1E_Tem,1E,AMB,Temp,30.4
08/11/2022 19:30:00,1E_pH,1E,AMB,pH,8.084
08/11/2022 19:30:00,1C_Tem,1C,AMB,Temp,30.5
08/11/2022 19:30:00,1C_pH,1C,AMB,pH,8.132
08/11/2022 19:30:00,2A_Tem,2A,OA,Temp,30.5
08/11/2022 19:30:00,2A_pH,2A,OA,pH,7.92
08/11/2022 19:30:00,1A_Tem,1A,AMB,Temp,30.5
08/11/2022 19:30:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 19:30:00,2E_Tem,2E,AMB,Temp,30.4
08/11/2022 19:30:00,2E_pH,2E,AMB,pH,8.234
08/11/2022 19:40:00,2C_Tem,2C,OA,Temp,30.4
08/11/2022 19:40:00,2C_pH,2C,OA,pH,7.95
08/11/2022 19:40:00,1B_Tem,1B,OA,Temp,30.5
08/11/2022 19:40:00,1B_pH,1B,OA,pH,7.92
08/11/2022 19:40:00,2B_Tem,2B,OA,Temp,30.5
08/11/2022 19:40:00,2B_pH,2B,OA,pH,7.88
08/11/2022 19:40:00,1D_Tem,1D,OA,Temp,30.6
08/11/2022 19:40:00,1D_pH,1D,OA,pH,7.85
08/11/2022 19:40:00,2D_Tem,2D,AMB,Temp,30.4
08/11/2022 19:40:00,2D_pH,2D,AMB,pH,7.722
08/11/2022 19:40:00,1E_Tem,1E,AMB,Temp,30.4
08/11/2022 19:40:00,1E_pH,1E,AMB,pH,8.084
08/11/2022 19:40:00,1C_Tem,1C,AMB,Temp,30.3
08/11/2022 19:40:00,1C_pH,1C,AMB,pH,8.132
08/11/2022 19:40:00,2A_Tem,2A,OA,Temp,30.6
08/11/2022 19:40:00,2A_pH,2A,OA,pH,7.94
08/11/2022 19:40:00,1A_Tem,1A,AMB,Temp,30.5
08/11/2022 19:40:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 19:40:00,2E_Tem,2E,AMB,Temp,30.3
08/11/2022 19:40:00,2E_pH,2E,AMB,pH,8.234
08/11/2022 19:50:00,2C_Tem,2C,OA,Temp,30.4
08/11/2022 19:50:00,2C_pH,2C,OA,pH,7.96
08/11/2022 19:50:00,1B_Tem,1B,OA,Temp,30.4
08/11/2022 19:50:00,1B_pH,1B,OA,pH,7.91
08/11/2022 19:50:00,2B_Tem,2B,OA,Temp,30.5
08/11/2022 19:50:00,2B_pH,2B,OA,pH,7.85
08/11/2022 19:50:00,1D_Tem,1D,OA,Temp,30.6
08/11/2022 19:50:00,1D_pH,1D,OA,pH,7.86
08/11/2022 19:50:00,2D_Tem,2D,AMB,Temp,30.4
08/11/2022 19:50:00,2D_pH,2D,AMB,pH,7.762
08/11/2022 19:50:00,1E_Tem,1E,AMB,Temp,30.4
08/11/2022 19:50:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 19:50:00,1C_Tem,1C,AMB,Temp,30.4
08/11/2022 19:50:00,1C_pH,1C,AMB,pH,8.132
08/11/2022 19:50:00,2A_Tem,2A,OA,Temp,30.6
08/11/2022 19:50:00,2A_pH,2A,OA,pH,7.95
08/11/2022 19:50:00,1A_Tem,1A,AMB,Temp,30.5
08/11/2022 19:50:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 19:50:00,2E_Tem,2E,AMB,Temp,30.3
08/11/2022 19:50:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 20:00:00,2C_Tem,2C,OA,Temp,30.3
08/11/2022 20:00:00,2C_pH,2C,OA,pH,7.95
08/11/2022 20:00:00,1B_Tem,1B,OA,Temp,30.3
08/11/2022 20:00:00,1B_pH,1B,OA,pH,7.86
08/11/2022 20:00:00,2B_Tem,2B,OA,Temp,30.5
08/11/2022 20:00:00,2B_pH,2B,OA,pH,7.85
08/11/2022 20:00:00,1D_Tem,1D,OA,Temp,30.6
08/11/2022 20:00:00,1D_pH,1D,OA,pH,7.88
08/11/2022 20:00:00,2D_Tem,2D,AMB,Temp,30.3
08/11/2022 20:00:00,2D_pH,2D,AMB,pH,7.742
08/11/2022 20:00:00,1E_Tem,1E,AMB,Temp,30.4
08/11/2022 20:00:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 20:00:00,1C_Tem,1C,AMB,Temp,30.3
08/11/2022 20:00:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 20:00:00,2A_Tem,2A,OA,Temp,30.6
08/11/2022 20:00:00,2A_pH,2A,OA,pH,7.95
08/11/2022 20:00:00,1A_Tem,1A,AMB,Temp,30.5
08/11/2022 20:00:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 20:00:00,2E_Tem,2E,AMB,Temp,30.3
08/11/2022 20:00:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 20:10:00,2C_Tem,2C,OA,Temp,30.3
08/11/2022 20:10:00,2C_pH,2C,OA,pH,7.94
08/11/2022 20:10:00,1B_Tem,1B,OA,Temp,30.3
08/11/2022 20:10:00,1B_pH,1B,OA,pH,7.92
08/11/2022 20:10:00,2B_Tem,2B,OA,Temp,30.4
08/11/2022 20:10:00,2B_pH,2B,OA,pH,7.85
08/11/2022 20:10:00,1D_Tem,1D,OA,Temp,30.5
08/11/2022 20:10:00,1D_pH,1D,OA,pH,7.9
08/11/2022 20:10:00,2D_Tem,2D,AMB,Temp,30.3
08/11/2022 20:10:00,2D_pH,2D,AMB,pH,7.732
08/11/2022 20:10:00,1E_Tem,1E,AMB,Temp,30.3
08/11/2022 20:10:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 20:10:00,1C_Tem,1C,AMB,Temp,30.2
08/11/2022 20:10:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 20:10:00,2A_Tem,2A,OA,Temp,30.5
08/11/2022 20:10:00,2A_pH,2A,OA,pH,7.96
08/11/2022 20:10:00,1A_Tem,1A,AMB,Temp,30.3
08/11/2022 20:10:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 20:10:00,2E_Tem,2E,AMB,Temp,30.3
08/11/2022 20:10:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 20:20:00,2C_Tem,2C,OA,Temp,30.2
08/11/2022 20:20:00,2C_pH,2C,OA,pH,7.94
08/11/2022 20:20:00,1B_Tem,1B,OA,Temp,30.2
08/11/2022 20:20:00,1B_pH,1B,OA,pH,7.84
08/11/2022 20:20:00,2B_Tem,2B,OA,Temp,30.3
08/11/2022 20:20:00,2B_pH,2B,OA,pH,7.87
08/11/2022 20:20:00,1D_Tem,1D,OA,Temp,30.4
08/11/2022 20:20:00,1D_pH,1D,OA,pH,7.91
08/11/2022 20:20:00,2D_Tem,2D,AMB,Temp,30.2
08/11/2022 20:20:00,2D_pH,2D,AMB,pH,7.712
08/11/2022 20:20:00,1E_Tem,1E,AMB,Temp,30.2
08/11/2022 20:20:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 20:20:00,1C_Tem,1C,AMB,Temp,30.2
08/11/2022 20:20:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 20:20:00,2A_Tem,2A,OA,Temp,30.4
08/11/2022 20:20:00,2A_pH,2A,OA,pH,7.96
08/11/2022 20:20:00,1A_Tem,1A,AMB,Temp,30.3
08/11/2022 20:20:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 20:20:00,2E_Tem,2E,AMB,Temp,30.3
08/11/2022 20:20:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 20:30:00,2C_Tem,2C,OA,Temp,30.2
08/11/2022 20:30:00,2C_pH,2C,OA,pH,7.95
08/11/2022 20:30:00,1B_Tem,1B,OA,Temp,30.2
08/11/2022 20:30:00,1B_pH,1B,OA,pH,7.94
08/11/2022 20:30:00,2B_Tem,2B,OA,Temp,30.3
08/11/2022 20:30:00,2B_pH,2B,OA,pH,7.88
08/11/2022 20:30:00,1D_Tem,1D,OA,Temp,30.4
08/11/2022 20:30:00,1D_pH,1D,OA,pH,7.88
08/11/2022 20:30:00,2D_Tem,2D,AMB,Temp,30.2
08/11/2022 20:30:00,2D_pH,2D,AMB,pH,7.652
08/11/2022 20:30:00,1E_Tem,1E,AMB,Temp,30.2
08/11/2022 20:30:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 20:30:00,1C_Tem,1C,AMB,Temp,30.2
08/11/2022 20:30:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 20:30:00,2A_Tem,2A,OA,Temp,30.4
08/11/2022 20:30:00,2A_pH,2A,OA,pH,7.96
08/11/2022 20:30:00,1A_Tem,1A,AMB,Temp,30.3
08/11/2022 20:30:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 20:30:00,2E_Tem,2E,AMB,Temp,30.2
08/11/2022 20:30:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 20:40:00,2C_Tem,2C,OA,Temp,30.1
08/11/2022 20:40:00,2C_pH,2C,OA,pH,7.95
08/11/2022 20:40:00,1B_Tem,1B,OA,Temp,30.2
08/11/2022 20:40:00,1B_pH,1B,OA,pH,7.86
08/11/2022 20:40:00,2B_Tem,2B,OA,Temp,30.2
08/11/2022 20:40:00,2B_pH,2B,OA,pH,7.9
08/11/2022 20:40:00,1D_Tem,1D,OA,Temp,30.4
08/11/2022 20:40:00,1D_pH,1D,OA,pH,7.85
08/11/2022 20:40:00,2D_Tem,2D,AMB,Temp,30.1
08/11/2022 20:40:00,2D_pH,2D,AMB,pH,7.632
08/11/2022 20:40:00,1E_Tem,1E,AMB,Temp,30.2
08/11/2022 20:40:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 20:40:00,1C_Tem,1C,AMB,Temp,30.2
08/11/2022 20:40:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 20:40:00,2A_Tem,2A,OA,Temp,30.4
08/11/2022 20:40:00,2A_pH,2A,OA,pH,7.96
08/11/2022 20:40:00,1A_Tem,1A,AMB,Temp,30.2
08/11/2022 20:40:00,1A_pH,1A,AMB,pH,8.142
08/11/2022 20:40:00,2E_Tem,2E,AMB,Temp,30.2
08/11/2022 20:40:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 20:50:00,2C_Tem,2C,OA,Temp,30.1
08/11/2022 20:50:00,2C_pH,2C,OA,pH,7.95
08/11/2022 20:50:00,1B_Tem,1B,OA,Temp,30.1
08/11/2022 20:50:00,1B_pH,1B,OA,pH,7.94
08/11/2022 20:50:00,2B_Tem,2B,OA,Temp,30.1
08/11/2022 20:50:00,2B_pH,2B,OA,pH,7.93
08/11/2022 20:50:00,1D_Tem,1D,OA,Temp,30.3
08/11/2022 20:50:00,1D_pH,1D,OA,pH,7.83
08/11/2022 20:50:00,2D_Tem,2D,AMB,Temp,30.1
08/11/2022 20:50:00,2D_pH,2D,AMB,pH,7.582
08/11/2022 20:50:00,1E_Tem,1E,AMB,Temp,30.2
08/11/2022 20:50:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 20:50:00,1C_Tem,1C,AMB,Temp,30.2
08/11/2022 20:50:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 20:50:00,2A_Tem,2A,OA,Temp,30.3
08/11/2022 20:50:00,2A_pH,2A,OA,pH,7.96
08/11/2022 20:50:00,1A_Tem,1A,AMB,Temp,30.2
08/11/2022 20:50:00,1A_pH,1A,AMB,pH,8.132
08/11/2022 20:50:00,2E_Tem,2E,AMB,Temp,30.2
08/11/2022 20:50:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 21:00:00,2C_Tem,2C,OA,Temp,30
08/11/2022 21:00:00,2C_pH,2C,OA,pH,7.92
08/11/2022 21:00:00,1B_Tem,1B,OA,Temp,30.1
08/11/2022 21:00:00,1B_pH,1B,OA,pH,7.87
08/11/2022 21:00:00,2B_Tem,2B,OA,Temp,30.1
08/11/2022 21:00:00,2B_pH,2B,OA,pH,7.93
08/11/2022 21:00:00,1D_Tem,1D,OA,Temp,30.3
08/11/2022 21:00:00,1D_pH,1D,OA,pH,7.85
08/11/2022 21:00:00,2D_Tem,2D,AMB,Temp,30.1
08/11/2022 21:00:00,2D_pH,2D,AMB,pH,7.572
08/11/2022 21:00:00,1E_Tem,1E,AMB,Temp,30.1
08/11/2022 21:00:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 21:00:00,1C_Tem,1C,AMB,Temp,30.1
08/11/2022 21:00:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 21:00:00,2A_Tem,2A,OA,Temp,30.3
08/11/2022 21:00:00,2A_pH,2A,OA,pH,7.96
08/11/2022 21:00:00,1A_Tem,1A,AMB,Temp,30.2
08/11/2022 21:00:00,1A_pH,1A,AMB,pH,8.132
08/11/2022 21:00:00,2E_Tem,2E,AMB,Temp,30.1
08/11/2022 21:00:00,2E_pH,2E,AMB,pH,8.224
08/11/2022 21:10:00,2C_Tem,2C,OA,Temp,29.8
08/11/2022 21:10:00,2C_pH,2C,OA,pH,7.9
08/11/2022 21:10:00,1B_Tem,1B,OA,Temp,29.8
08/11/2022 21:10:00,1B_pH,1B,OA,pH,7.94
08/11/2022 21:10:00,2B_Tem,2B,OA,Temp,29.9
08/11/2022 21:10:00,2B_pH,2B,OA,pH,7.92
08/11/2022 21:10:00,1D_Tem,1D,OA,Temp,30
08/11/2022 21:10:00,1D_pH,1D,OA,pH,7.87
08/11/2022 21:10:00,2D_Tem,2D,AMB,Temp,29.9
08/11/2022 21:10:00,2D_pH,2D,AMB,pH,7.592
08/11/2022 21:10:00,1E_Tem,1E,AMB,Temp,29.9
08/11/2022 21:10:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 21:10:00,1C_Tem,1C,AMB,Temp,29.8
08/11/2022 21:10:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 21:10:00,2A_Tem,2A,OA,Temp,30.1
08/11/2022 21:10:00,2A_pH,2A,OA,pH,7.96
08/11/2022 21:10:00,1A_Tem,1A,AMB,Temp,29.9
08/11/2022 21:10:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 21:10:00,2E_Tem,2E,AMB,Temp,30
08/11/2022 21:10:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 21:20:00,2C_Tem,2C,OA,Temp,29.7
08/11/2022 21:20:00,2C_pH,2C,OA,pH,7.89
08/11/2022 21:20:00,1B_Tem,1B,OA,Temp,29.7
08/11/2022 21:20:00,1B_pH,1B,OA,pH,7.92
08/11/2022 21:20:00,2B_Tem,2B,OA,Temp,29.7
08/11/2022 21:20:00,2B_pH,2B,OA,pH,7.91
08/11/2022 21:20:00,1D_Tem,1D,OA,Temp,29.8
08/11/2022 21:20:00,1D_pH,1D,OA,pH,7.89
08/11/2022 21:20:00,2D_Tem,2D,AMB,Temp,29.7
08/11/2022 21:20:00,2D_pH,2D,AMB,pH,7.652
08/11/2022 21:20:00,1E_Tem,1E,AMB,Temp,29.7
08/11/2022 21:20:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 21:20:00,1C_Tem,1C,AMB,Temp,29.5
08/11/2022 21:20:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 21:20:00,2A_Tem,2A,OA,Temp,29.9
08/11/2022 21:20:00,2A_pH,2A,OA,pH,7.86
08/11/2022 21:20:00,1A_Tem,1A,AMB,Temp,29.7
08/11/2022 21:20:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 21:20:00,2E_Tem,2E,AMB,Temp,29.8
08/11/2022 21:20:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 21:30:00,2C_Tem,2C,OA,Temp,29.6
08/11/2022 21:30:00,2C_pH,2C,OA,pH,7.89
08/11/2022 21:30:00,1B_Tem,1B,OA,Temp,29.6
08/11/2022 21:30:00,1B_pH,1B,OA,pH,7.84
08/11/2022 21:30:00,2B_Tem,2B,OA,Temp,29.6
08/11/2022 21:30:00,2B_pH,2B,OA,pH,7.91
08/11/2022 21:30:00,1D_Tem,1D,OA,Temp,29.7
08/11/2022 21:30:00,1D_pH,1D,OA,pH,7.9
08/11/2022 21:30:00,2D_Tem,2D,AMB,Temp,29.7
08/11/2022 21:30:00,2D_pH,2D,AMB,pH,7.702
08/11/2022 21:30:00,1E_Tem,1E,AMB,Temp,29.6
08/11/2022 21:30:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 21:30:00,1C_Tem,1C,AMB,Temp,29.4
08/11/2022 21:30:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 21:30:00,2A_Tem,2A,OA,Temp,29.8
08/11/2022 21:30:00,2A_pH,2A,OA,pH,7.9
08/11/2022 21:30:00,1A_Tem,1A,AMB,Temp,29.6
08/11/2022 21:30:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 21:30:00,2E_Tem,2E,AMB,Temp,29.7
08/11/2022 21:30:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 21:40:00,2C_Tem,2C,OA,Temp,29.6
08/11/2022 21:40:00,2C_pH,2C,OA,pH,7.9
08/11/2022 21:40:00,1B_Tem,1B,OA,Temp,29.6
08/11/2022 21:40:00,1B_pH,1B,OA,pH,7.94
08/11/2022 21:40:00,2B_Tem,2B,OA,Temp,29.6
08/11/2022 21:40:00,2B_pH,2B,OA,pH,7.9
08/11/2022 21:40:00,1D_Tem,1D,OA,Temp,29.7
08/11/2022 21:40:00,1D_pH,1D,OA,pH,7.89
08/11/2022 21:40:00,2D_Tem,2D,AMB,Temp,29.6
08/11/2022 21:40:00,2D_pH,2D,AMB,pH,7.742
08/11/2022 21:40:00,1E_Tem,1E,AMB,Temp,29.5
08/11/2022 21:40:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 21:40:00,1C_Tem,1C,AMB,Temp,29.3
08/11/2022 21:40:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 21:40:00,2A_Tem,2A,OA,Temp,29.7
08/11/2022 21:40:00,2A_pH,2A,OA,pH,7.94
08/11/2022 21:40:00,1A_Tem,1A,AMB,Temp,29.6
08/11/2022 21:40:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 21:40:00,2E_Tem,2E,AMB,Temp,29.6
08/11/2022 21:40:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 21:50:00,2C_Tem,2C,OA,Temp,29.6
08/11/2022 21:50:00,2C_pH,2C,OA,pH,7.89
08/11/2022 21:50:00,1B_Tem,1B,OA,Temp,29.5
08/11/2022 21:50:00,1B_pH,1B,OA,pH,7.88
08/11/2022 21:50:00,2B_Tem,2B,OA,Temp,29.6
08/11/2022 21:50:00,2B_pH,2B,OA,pH,7.89
08/11/2022 21:50:00,1D_Tem,1D,OA,Temp,29.6
08/11/2022 21:50:00,1D_pH,1D,OA,pH,7.86
08/11/2022 21:50:00,2D_Tem,2D,AMB,Temp,29.6
08/11/2022 21:50:00,2D_pH,2D,AMB,pH,7.762
08/11/2022 21:50:00,1E_Tem,1E,AMB,Temp,29.4
08/11/2022 21:50:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 21:50:00,1C_Tem,1C,AMB,Temp,29.2
08/11/2022 21:50:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 21:50:00,2A_Tem,2A,OA,Temp,29.6
08/11/2022 21:50:00,2A_pH,2A,OA,pH,7.95
08/11/2022 21:50:00,1A_Tem,1A,AMB,Temp,29.5
08/11/2022 21:50:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 21:50:00,2E_Tem,2E,AMB,Temp,29.5
08/11/2022 21:50:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 22:00:00,2C_Tem,2C,OA,Temp,29.5
08/11/2022 22:00:00,2C_pH,2C,OA,pH,7.9
08/11/2022 22:00:00,1B_Tem,1B,OA,Temp,29.5
08/11/2022 22:00:00,1B_pH,1B,OA,pH,7.94
08/11/2022 22:00:00,2B_Tem,2B,OA,Temp,29.5
08/11/2022 22:00:00,2B_pH,2B,OA,pH,7.88
08/11/2022 22:00:00,1D_Tem,1D,OA,Temp,29.5
08/11/2022 22:00:00,1D_pH,1D,OA,pH,7.82
08/11/2022 22:00:00,2D_Tem,2D,AMB,Temp,29.5
08/11/2022 22:00:00,2D_pH,2D,AMB,pH,7.802
08/11/2022 22:00:00,1E_Tem,1E,AMB,Temp,29.3
08/11/2022 22:00:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 22:00:00,1C_Tem,1C,AMB,Temp,29.2
08/11/2022 22:00:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 22:00:00,2A_Tem,2A,OA,Temp,29.6
08/11/2022 22:00:00,2A_pH,2A,OA,pH,7.96
08/11/2022 22:00:00,1A_Tem,1A,AMB,Temp,29.4
08/11/2022 22:00:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 22:00:00,2E_Tem,2E,AMB,Temp,29.5
08/11/2022 22:00:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 22:10:00,2C_Tem,2C,OA,Temp,29.5
08/11/2022 22:10:00,2C_pH,2C,OA,pH,7.93
08/11/2022 22:10:00,1B_Tem,1B,OA,Temp,29.3
08/11/2022 22:10:00,1B_pH,1B,OA,pH,7.94
08/11/2022 22:10:00,2B_Tem,2B,OA,Temp,29.5
08/11/2022 22:10:00,2B_pH,2B,OA,pH,7.88
08/11/2022 22:10:00,1D_Tem,1D,OA,Temp,29.5
08/11/2022 22:10:00,1D_pH,1D,OA,pH,7.85
08/11/2022 22:10:00,2D_Tem,2D,AMB,Temp,29.5
08/11/2022 22:10:00,2D_pH,2D,AMB,pH,7.832
08/11/2022 22:10:00,1E_Tem,1E,AMB,Temp,29.3
08/11/2022 22:10:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 22:10:00,1C_Tem,1C,AMB,Temp,29.1
08/11/2022 22:10:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 22:10:00,2A_Tem,2A,OA,Temp,29.5
08/11/2022 22:10:00,2A_pH,2A,OA,pH,7.96
08/11/2022 22:10:00,1A_Tem,1A,AMB,Temp,29.3
08/11/2022 22:10:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 22:10:00,2E_Tem,2E,AMB,Temp,29.5
08/11/2022 22:10:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 22:20:00,2C_Tem,2C,OA,Temp,29.4
08/11/2022 22:20:00,2C_pH,2C,OA,pH,7.94
08/11/2022 22:20:00,1B_Tem,1B,OA,Temp,29.2
08/11/2022 22:20:00,1B_pH,1B,OA,pH,7.94
08/11/2022 22:20:00,2B_Tem,2B,OA,Temp,29.4
08/11/2022 22:20:00,2B_pH,2B,OA,pH,7.87
08/11/2022 22:20:00,1D_Tem,1D,OA,Temp,29.4
08/11/2022 22:20:00,1D_pH,1D,OA,pH,7.87
08/11/2022 22:20:00,2D_Tem,2D,AMB,Temp,29.5
08/11/2022 22:20:00,2D_pH,2D,AMB,pH,7.852
08/11/2022 22:20:00,1E_Tem,1E,AMB,Temp,29.3
08/11/2022 22:20:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 22:20:00,1C_Tem,1C,AMB,Temp,29
08/11/2022 22:20:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 22:20:00,2A_Tem,2A,OA,Temp,29.5
08/11/2022 22:20:00,2A_pH,2A,OA,pH,7.96
08/11/2022 22:20:00,1A_Tem,1A,AMB,Temp,29.3
08/11/2022 22:20:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 22:20:00,2E_Tem,2E,AMB,Temp,29.4
08/11/2022 22:20:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 22:30:00,2C_Tem,2C,OA,Temp,29.3
08/11/2022 22:30:00,2C_pH,2C,OA,pH,7.94
08/11/2022 22:30:00,1B_Tem,1B,OA,Temp,29.2
08/11/2022 22:30:00,1B_pH,1B,OA,pH,7.94
08/11/2022 22:30:00,2B_Tem,2B,OA,Temp,29.4
08/11/2022 22:30:00,2B_pH,2B,OA,pH,7.87
08/11/2022 22:30:00,1D_Tem,1D,OA,Temp,29.4
08/11/2022 22:30:00,1D_pH,1D,OA,pH,7.89
08/11/2022 22:30:00,2D_Tem,2D,AMB,Temp,29.4
08/11/2022 22:30:00,2D_pH,2D,AMB,pH,7.872
08/11/2022 22:30:00,1E_Tem,1E,AMB,Temp,29.2
08/11/2022 22:30:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 22:30:00,1C_Tem,1C,AMB,Temp,29
08/11/2022 22:30:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 22:30:00,2A_Tem,2A,OA,Temp,29.4
08/11/2022 22:30:00,2A_pH,2A,OA,pH,7.86
08/11/2022 22:30:00,1A_Tem,1A,AMB,Temp,29.3
08/11/2022 22:30:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 22:30:00,2E_Tem,2E,AMB,Temp,29.3
08/11/2022 22:30:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 22:40:00,2C_Tem,2C,OA,Temp,29.3
08/11/2022 22:40:00,2C_pH,2C,OA,pH,7.94
08/11/2022 22:40:00,1B_Tem,1B,OA,Temp,29.2
08/11/2022 22:40:00,1B_pH,1B,OA,pH,7.94
08/11/2022 22:40:00,2B_Tem,2B,OA,Temp,29.3
08/11/2022 22:40:00,2B_pH,2B,OA,pH,7.87
08/11/2022 22:40:00,1D_Tem,1D,OA,Temp,29.4
08/11/2022 22:40:00,1D_pH,1D,OA,pH,7.91
08/11/2022 22:40:00,2D_Tem,2D,AMB,Temp,29.3
08/11/2022 22:40:00,2D_pH,2D,AMB,pH,7.892
08/11/2022 22:40:00,1E_Tem,1E,AMB,Temp,29.2
08/11/2022 22:40:00,1E_pH,1E,AMB,pH,8.074
08/11/2022 22:40:00,1C_Tem,1C,AMB,Temp,29
08/11/2022 22:40:00,1C_pH,1C,AMB,pH,8.122
08/11/2022 22:40:00,2A_Tem,2A,OA,Temp,29.4
08/11/2022 22:40:00,2A_pH,2A,OA,pH,7.91
08/11/2022 22:40:00,1A_Tem,1A,AMB,Temp,29.2
08/11/2022 22:40:00,1A_pH,1A,AMB,pH,8.152
08/11/2022 22:40:00,2E_Tem,2E,AMB,Temp,29.3
08/11/2022 22:40:00,2E_pH,2E,AMB,pH,8.244
08/11/2022 22:50:00,2C_Tem,2C,OA,Temp,29.3
08/11/2022 22:50:00,2C_pH,2C,OA,pH,7.95
08/11/2022 22:50:00,1B_Tem,1B,OA,Temp,29.2
08/11/2022 22:50:00,1B_pH,1B,OA,pH,7.94
08/11/2022 22:50:00,2B_Tem,2B,OA,Temp,29.3
08/11/2022 22:50:00,2B_pH,2B,OA,pH,7.86
08/11/2022 22:50:00,1D_Tem,1D,OA,Temp,29.3
08/11/2022 22:50:00,1D_pH,1D,OA,pH,7.85
08/11/2022 22:50:00,2D_Tem,2D,AMB,Temp,29.3
08/11/2022 22:50:00,2D_pH,2D,AMB,pH,7.892
08/11/2022 22:50:00,1E_Tem,1E,AMB,Temp,29.2
08/11/2022 22:50:00,1E_pH,1E,AMB,pH,8.074
